0,221,0.25439727415047425,inside_shift
1,256,0.294686435215029,inside_shift
2,178,0.20489916198544986,inside_shift
3,323,0.3718114006814624,inside_shift
4,227,0.2613039874758265,inside_shift
5,303,0.34878902293028824,inside_shift
6,286,0.32922000184179023,inside_shift
7,349,0.40174049175798876,inside_shift
8,349,0.40174049175798876,inside_shift
9,366,0.4213095128464868,inside_shift
10,251,0.28893084077723546,inside_shift
11,528,0.6077907726309973,inside_shift
12,337,0.3879270651072843,inside_shift
13,226,0.2601528685882678,inside_shift
14,348,0.40058937287043006,inside_shift
15,300,0.34533566626761214,inside_shift
16,266,0.30619762409061607,inside_shift
17,220,0.25324615526291555,inside_shift
18,247,0.28432636522700067,inside_shift
19,250,0.28777972188967677,inside_shift
20,215,0.24749056082512202,inside_shift
21,271,0.3119532185284096,inside_shift
22,229,0.26360622525094396,inside_shift
23,262,0.3015931485403813,inside_shift
24,313,0.3603002118058753,inside_shift
25,200,0.23022377751174142,inside_shift
26,500,0.5755594437793535,inside_shift
27,331,0.38102035178193205,inside_shift
28,233,0.26821070080117876,inside_shift
29,243,0.2797218896767658,inside_shift
30,227,0.2613039874758265,inside_shift
31,244,0.2808730085643245,inside_shift
32,159,0.18302790312183442,inside_shift
33,241,0.2774196519016484,inside_shift
34,184,0.2118058753108021,inside_shift
35,253,0.29123307855235286,inside_shift
36,237,0.2728151763514136,inside_shift
37,309,0.3556957362556405,inside_shift
38,330,0.3798692328943733,inside_shift
39,416,0.47886545722442214,inside_shift
40,231,0.2659084630260613,inside_shift
41,510,0.5870706326549406,inside_shift
42,336,0.3867759462197256,inside_shift
43,168,0.1933879731098628,inside_shift
44,187,0.2152592319734782,inside_shift
45,189,0.21756146974859564,inside_shift
46,193,0.2221659452988305,inside_shift
47,256,0.294686435215029,inside_shift
48,205,0.23597937194953494,inside_shift
49,180,0.20720139976056728,inside_shift
50,263,0.30274426742794,inside_shift
51,235,0.27051293857629616,inside_shift
52,199,0.22907265862418272,inside_shift
53,260,0.2992909107652638,inside_shift
54,338,0.38907818399484295,inside_shift
55,277,0.3188599318537618,inside_shift
56,507,0.5836172759922644,inside_shift
57,346,0.39828713509531266,inside_shift
58,241,0.2774196519016484,inside_shift
59,287,0.33037112072934893,inside_shift
0,2741,3.1552168707984163,out_of_shift
1,358,0.4121005617460171,out_of_shift
2,314,0.361451330693434,out_of_shift
3,345,0.3971360162077539,out_of_shift
4,236,0.27166405746385486,out_of_shift
5,351,0.40404272953310616,out_of_shift
6,306,0.35224237959296434,out_of_shift
7,369,0.4247628695091629,out_of_shift
8,399,0.4592964361359241,out_of_shift
9,388,0.44663412837277827,out_of_shift
10,274,0.3154065751910857,out_of_shift
11,473,0.5444792338152684,out_of_shift
12,442,0.5087945483009485,out_of_shift
13,429,0.49383000276268535,out_of_shift
14,400,0.46044755502348284,out_of_shift
15,328,0.37756699511925595,out_of_shift
16,339,0.39022930288240165,out_of_shift
17,249,0.28662860300211807,out_of_shift
18,435,0.5007367160880375,out_of_shift
19,319,0.36720692513122755,out_of_shift
20,385,0.44318077171010223,out_of_shift
21,291,0.3349755962795838,out_of_shift
22,393,0.4523897228105719,out_of_shift
23,261,0.3004420296528225,out_of_shift
24,404,0.4650520305737177,out_of_shift
25,298,0.3430334284924947,out_of_shift
26,386,0.444331890597661,out_of_shift
27,415,0.4777143383368634,out_of_shift
28,332,0.38217147066949075,out_of_shift
29,376,0.4328207017220738,out_of_shift
30,299,0.34418454738005344,out_of_shift
31,409,0.4708076250115112,out_of_shift
32,328,0.37756699511925595,out_of_shift
33,398,0.45814531724836544,out_of_shift
34,315,0.36260244958099275,out_of_shift
35,432,0.49728335942536145,out_of_shift
36,239,0.27511741412653096,out_of_shift
37,330,0.3798692328943733,out_of_shift
38,503,0.5790128004420297,out_of_shift
39,490,0.5640482549037664,out_of_shift
40,425,0.4892255272124505,out_of_shift
41,505,0.581315038217147,out_of_shift
42,382,0.43972741504742613,out_of_shift
43,358,0.4121005617460171,out_of_shift
44,338,0.38907818399484295,out_of_shift
45,360,0.41440279952113457,out_of_shift
46,341,0.39253154065751916,out_of_shift
47,349,0.40174049175798876,out_of_shift
48,455,0.5237590938392117,out_of_shift
49,520,0.5985818215305276,out_of_shift
50,480,0.5525370660281793,out_of_shift
51,519,0.597430702642969,out_of_shift
52,499,0.5744083248917948,out_of_shift
53,722,0.8311078368173864,out_of_shift
54,862,0.9922644810756056,out_of_shift
55,752,0.8656414034441476,out_of_shift
56,1056,1.2155815452619947,out_of_shift
57,829,0.9542775577861682,out_of_shift
58,622,0.7159959480615158,out_of_shift
59,476,0.5479325904779446,out_of_shift
