,interval,time,initial_cost,final_cost,idle_time,tour_length,runtime,total_iterations,last_improvement,operator_performance,initial_tour,final_tour
20,15,300,4100.677750796632,4099.256111091363,13.51965219487785,338.4198631144983,160.42040300369263,441,390,"{'two-opt': 0, 'three-opt': 87, 'two-opt-star': 354}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 9, 12, 11, 30, 60, 71, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 90, 52, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 79, 45, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 49, 54, 94, 16, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 96, 13, 53, 97, 24, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 18, 14, 59, 0], [0, 100, 101, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 9, 12, 11, 30, 60, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 52, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 49, 54, 94, 16, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 96, 13, 90, 53, 24, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 18, 14, 59, 0], [0, 97, 100, 45, 71, 101, 0]]"
21,15,315,4106.205872739479,4100.8740044248125,13.51965219487785,333.52899995696987,156.33551931381226,421,319,"{'two-opt': 0, 'three-opt': 91, 'two-opt-star': 330}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 9, 12, 11, 30, 60, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 52, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 49, 54, 94, 16, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 96, 13, 90, 53, 24, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 18, 14, 59, 0], [0, 97, 100, 45, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 79, 102, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 11, 30, 49, 54, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 18, 94, 59, 0], [0, 97, 100, 45, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 78, 79, 0]]"
22,15,330,4103.6756912451665,4102.839519904623,13.51965219487785,331.23589094584037,162.69882106781006,399,348,"{'two-opt': 0, 'three-opt': 104, 'two-opt-star': 295}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 52, 60, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 11, 30, 49, 54, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 18, 94, 59, 0], [0, 97, 100, 45, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 78, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 103, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 52, 60, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 11, 30, 49, 54, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 18, 94, 59, 0], [0, 97, 100, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 78, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 103, 0]]"
23,15,345,4509.863268717728,4112.110034226777,13.51965219487785,351.0111993315975,270.77055621147156,464,385,"{'two-opt': 0, 'three-opt': 124, 'two-opt-star': 340}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 72, 74, 52, 60, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 11, 30, 49, 54, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 18, 94, 59, 0], [0, 97, 100, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 78, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 93, 17, 103, 0], [0, 104, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 13, 12, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 94, 78, 79, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 59, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 100, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 0]]"
24,15,360,4112.110034226777,4112.110034226777,13.51965219487785,351.0111993315975,80.30034685134888,357,0,"{'two-opt': 0, 'three-opt': 51, 'two-opt-star': 306}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 13, 12, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 94, 78, 79, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 59, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 100, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 13, 12, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 94, 78, 79, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 59, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 100, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 0]]"
25,15,375,4114.894807330619,4114.729360811123,13.51965219487785,350.78275696637087,104.52710199356079,386,335,"{'two-opt': 0, 'three-opt': 46, 'two-opt-star': 340}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 13, 12, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 94, 78, 79, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 100, 71, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 59, 105, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 13, 12, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 94, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 100, 71, 79, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0]]"
26,15,390,4114.729360811123,4112.124081068219,13.51965219487785,342.5555577782562,132.56633162498474,460,307,"{'two-opt': 0, 'three-opt': 27, 'two-opt-star': 433}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 13, 12, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 94, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 24, 45, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 100, 71, 79, 101, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 16, 72, 74, 52, 60, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 60, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 52, 45, 24, 39, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 0], [0, 97, 94, 16, 100, 72, 103, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0]]"
27,15,405,4118.073848980898,4117.900589105764,13.51965219487785,349.10034692909284,55.50160884857178,412,361,"{'two-opt': 0, 'three-opt': 19, 'two-opt-star': 393}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 60, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 53, 52, 45, 24, 39, 0], [0, 97, 94, 16, 100, 72, 103, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 60, 24, 45, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 0]]"
28,15,420,4121.45850950505,4121.45850950505,13.51965219487785,350.3358850321023,36.30792570114136,357,0,"{'two-opt': 0, 'three-opt': 25, 'two-opt-star': 332}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 60, 24, 45, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 60, 24, 45, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]"
29,15,435,4121.45850950505,4121.378222880875,13.51965219487785,350.0823483241797,126.0973711013794,406,253,"{'two-opt': 0, 'three-opt': 25, 'two-opt-star': 381}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 41, 23, 46, 89, 0], [0, 90, 60, 24, 45, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]"
30,15,450,4121.378222880875,4121.378222880875,13.51965219487785,350.0823483241797,27.77792978286743,357,0,"{'two-opt': 0, 'three-opt': 0, 'two-opt-star': 357}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]"
31,15,465,4121.378222880875,4121.378222880875,13.51965219487785,350.0823483241797,36.60126304626465,357,0,"{'two-opt': 0, 'three-opt': 4, 'two-opt-star': 353}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]"
32,15,480,4121.378222880875,4121.378222880875,13.51965219487785,350.0823483241797,56.76850080490112,357,0,"{'two-opt': 0, 'three-opt': 4, 'two-opt-star': 353}","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]","[[0, 35, 33, 1, 58, 26, 47, 76, 75, 22, 20, 70, 27, 96, 102, 9, 12, 13, 11, 0], [0, 36, 37, 28, 48, 31, 42, 29, 3, 7, 77, 21, 83, 99, 53, 52, 78, 0], [0, 88, 40, 23, 46, 89, 0], [0, 90, 60, 41, 45, 24, 39, 0], [0, 97, 94, 16, 100, 74, 0], [0, 50, 51, 56, 44, 34, 32, 87, 84, 82, 86, 101, 71, 79, 0], [0, 4, 43, 38, 15, 19, 57, 5, 25, 6, 8, 91, 92, 95, 98, 2, 18, 17, 103, 72, 0], [0, 55, 63, 66, 64, 61, 80, 81, 10, 30, 49, 54, 105, 59, 0], [0, 68, 62, 65, 67, 85, 69, 73, 14, 93, 104, 106, 107, 0]]"
33,30,0,2210.2809399955413,1815.2863977953937,0,162.35178251176924,465.7110342979431,549,447,"{'two-opt': 0, 'three-opt': 289, 'two-opt-star': 260}","[[0, 44, 32, 34, 40, 45, 21, 20, 47, 22, 7, 3, 27, 30, 0], [0, 28, 33, 26, 29, 42, 9, 10, 11, 12, 13, 41, 23, 46, 24, 39, 0], [0, 36, 37, 1, 48, 2, 14, 18, 6, 0], [0, 35, 38, 15, 19, 16, 25, 0], [0, 5, 4, 43, 8, 17, 31, 0]]","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0]]"
34,30,30,2224.920983876402,2224.920983876402,0,176.27679118863665,228.38534379005432,357,0,"{'two-opt': 0, 'three-opt': 73, 'two-opt-star': 284}","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 0]]","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 0]]"
35,30,60,2258.4812878642797,2253.0859198812905,0,168.21869436196994,207.09944224357605,419,368,"{'two-opt': 0, 'three-opt': 165, 'two-opt-star': 254}","[[0, 28, 33, 29, 17, 8, 15, 19, 25, 16, 24, 40, 23, 39, 0], [0, 36, 37, 1, 48, 2, 14, 9, 13, 12, 10, 11, 30, 41, 45, 46, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 27, 3, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 54, 51, 53, 52, 0]]","[[0, 28, 33, 29, 17, 8, 15, 19, 16, 52, 51, 0], [0, 36, 37, 1, 48, 2, 14, 11, 9, 13, 12, 10, 53, 25, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 3, 27, 30, 54, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 40, 23, 46, 41, 45, 24, 39, 0]]"
36,30,90,3069.5301059323333,2271.9787810182343,11.712436983462801,190.0241426184815,1627.310735464096,602,581,"{'two-opt': 0, 'three-opt': 330, 'two-opt-star': 272}","[[0, 28, 33, 29, 17, 8, 15, 19, 16, 52, 51, 0], [0, 36, 37, 1, 48, 2, 14, 11, 9, 13, 12, 10, 53, 25, 0], [0, 35, 38, 18, 31, 42, 26, 47, 21, 20, 22, 7, 3, 27, 30, 54, 4, 0], [0, 43, 6, 5, 44, 32, 34, 0], [0, 49, 50, 40, 23, 46, 41, 45, 24, 39, 0], [0, 57, 0], [0, 55, 56, 0]]","[[0, 33, 15, 56, 0], [0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 18, 17, 8, 6, 25, 19, 16, 5, 0], [0, 35, 31, 38, 57, 4, 51, 30, 11, 27, 9, 12, 10, 13, 53, 0], [0, 43, 24, 44, 32, 40, 39, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 20, 54, 0]]"
37,30,120,3561.3386861185445,3558.6608992726415,11.712436983462801,260.75714763240165,6874.600234746933,424,271,"{'two-opt': 0, 'three-opt': 121, 'two-opt-star': 303}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 18, 17, 8, 6, 25, 19, 16, 5, 0], [0, 35, 31, 38, 57, 4, 51, 30, 11, 27, 9, 12, 10, 13, 53, 0], [0, 43, 24, 44, 32, 40, 39, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 20, 54, 0], [0, 63, 66, 64, 71, 0], [0, 58, 75, 76, 70, 72, 0], [0, 33, 15, 56, 61, 74, 0], [0, 68, 62, 65, 67, 69, 73, 59, 60, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 16, 5, 0], [0, 35, 31, 38, 57, 4, 61, 27, 9, 11, 30, 51, 0], [0, 43, 24, 44, 32, 40, 39, 60, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 0], [0, 58, 76, 75, 20, 70, 13, 12, 10, 53, 72, 74, 0], [0, 33, 15, 56, 0], [0, 68, 62, 65, 69, 67, 19, 25, 59, 0]]"
38,30,150,3564.71674922345,3559.9989473589826,11.712436983462801,256.9825626418969,387.9479253292084,522,471,"{'two-opt': 0, 'three-opt': 170, 'two-opt-star': 352}","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 16, 5, 0], [0, 35, 31, 38, 57, 4, 61, 27, 9, 11, 30, 51, 0], [0, 43, 24, 44, 32, 40, 39, 60, 52, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 0], [0, 58, 76, 75, 20, 70, 13, 12, 10, 53, 72, 74, 0], [0, 68, 62, 65, 69, 67, 19, 25, 59, 0], [0, 33, 15, 56, 77, 0]]","[[0, 36, 37, 1, 28, 26, 7, 3, 29, 42, 48, 2, 14, 73, 18, 17, 8, 6, 5, 0], [0, 35, 31, 38, 57, 4, 61, 51, 0], [0, 43, 24, 44, 32, 40, 39, 0], [0, 49, 50, 55, 34, 46, 45, 41, 23, 21, 47, 22, 54, 0], [0, 63, 66, 64, 71, 60, 0], [0, 58, 76, 75, 20, 77, 70, 27, 12, 10, 11, 30, 9, 13, 53, 0], [0, 68, 62, 65, 69, 67, 19, 16, 25, 59, 52, 72, 74, 0], [0, 33, 15, 56, 0]]"
