,order_id,task_id,task_type,XCOORD.,YCOORD.,AVAILABLE TIME,DUE DATE,READY TIME
127,e0528f4c-907d-4d2b-a232-68bae685da5c,2988abdc-1dd3-439a-addd-81d64b8a8f25,interior_cleaning,13.408847,52.53889,169,480,169
128,e0528f4c-907d-4d2b-a232-68bae685da5c,be2d3d75-e335-43a8-8caf-07ec6d28ee27,exterior_cleaning,13.408847,52.53889,169,480,169
129,453a6d2f-1f1d-46af-9bec-ebab279e621d,aca2f43c-90e0-44d8-b7cd-dda609e19ca2,refuel,13.38088124,52.51214863,177,480,177
130,f9ece5a2-6b64-4459-b864-6703a60e1b1e,27093334-6765-4ef7-a389-8376a455f797,refuel,13.5217606,52.48861704,177,191,177
131,f6cf9c8b-ccff-4d2c-96fb-ca0564f642e3,f61a379d-bd3c-48f8-8f2a-072e0dcec9c0,refuel,13.34913181,52.54657389999999,177,480,177
132,c4c9ce8c-d9cd-499e-b6b1-4b663c7f6ac5,7bb17bdc-f694-4baf-9f10-482046c465ac,interior_cleaning,13.363923999999999,52.48976999999999,179,480,179
133,c4c9ce8c-d9cd-499e-b6b1-4b663c7f6ac5,16c149a8-2e0a-405d-b7fd-29e390a1c109,exterior_cleaning,13.363923999999999,52.48976999999999,179,480,179
134,1ce57c66-7453-4a2e-ae72-ce92792a04ef,159e3d1e-4338-4e99-8313-5c26731940c9,interior_cleaning,13.376437,52.500668000000005,179,480,179
135,1ce57c66-7453-4a2e-ae72-ce92792a04ef,d114d186-009f-49ed-b912-dbf8cbe6e819,exterior_cleaning,13.376437,52.500668000000005,179,480,179
136,99abd302-1533-4eb1-af67-d7864765f604,fd0fea0c-f649-4649-8968-25b423441563,interior_cleaning,13.376404,52.50066999999999,179,480,179
137,99abd302-1533-4eb1-af67-d7864765f604,85ced69f-6023-471c-9893-36224cbe9a8a,exterior_cleaning,13.376404,52.50066999999999,179,480,179
138,dde6ffa4-0e92-4a24-b95d-4422c4702099,1b020ac4-c36e-4656-bc33-78f5afb22b94,refuel,13.35218534,52.53877181,192,251,192
139,8b5ccba5-aad7-4952-ad8f-fc857a36fdfb,2c6657af-d64d-4ba8-8e9e-1bc295db393f,refuel,13.520413000000001,52.488917,192,221,192
140,9ab30520-0486-4d74-a52d-2c260f69fffc,a2f44183-18de-486d-9cf7-0f86cce9f5b0,refuel,13.429216,52.5866,192,296,192
141,cd1b0e3e-e67a-47a9-bbe8-3c8cd83b8748,f49f728b-c582-4a49-b2fe-db7c6174812b,refuel,13.49746,52.50141899999999,192,206,192
142,cb8f977d-a750-4abc-a8e1-e73c11be8125,cac4e12f-2c1c-47c2-8108-d5b239276e9e,refuel,13.47061577,52.55980288,192,480,192
143,e110a0d0-8088-425c-a83e-765f8b1dc26e,d466f6c4-7035-4318-bbb4-564a020a940c,exterior_cleaning,13.417815,52.528877,194,480,194
144,e110a0d0-8088-425c-a83e-765f8b1dc26e,dd938740-7194-478d-aacb-01b8572a4629,interior_cleaning,13.417815,52.528877,194,480,194
145,cd1d89cf-38a3-42ec-8341-b294222dbcee,78f5579a-14b6-42b7-b7aa-45fd9fbfcd55,exterior_cleaning,13.419079,52.542587,194,480,194
146,cd1d89cf-38a3-42ec-8341-b294222dbcee,6feddf20-c995-4eb6-a816-e470dcbea31b,interior_cleaning,13.419079,52.542587,194,480,194
147,46d63578-7a22-4759-8f12-79aec0230430,6e2d0571-ee62-4b14-aa22-95e2bc51d080,interior_cleaning,13.387625,52.487159999999996,194,480,194
